Index,GPS time,CoG,Lat,Lon,VX,VY,VZ,relPosHeading
311,2330:340493.296,216.07,0.00000000,0.00000000,-2.70,-2.45,-3.67,215.71688
312,2330:340493.439,215.76,0.00000000,0.00000000,-2.78,-2.52,-3.85,215.63424
313,2330:340493.582,216.03,0.00000000,0.00000000,-2.90,-2.61,-3.97,215.60646
314,2330:340493.725,215.79,0.00000000,0.00000000,-2.95,-2.65,-4.08,215.55076
315,2330:340493.868,215.97,0.00000000,0.00000000,-3.05,-2.75,-4.17,215.27464
316,2330:340494.011,215.63,0.00000000,0.00000000,-3.12,-2.82,-4.34,215.24674
317,2330:340494.154,215.78,0.00000000,0.00000000,-3.21,-2.91,-4.43,215.21010
318,2330:340494.297,215.69,0.00000000,0.00000000,-3.31,-3.00,-4.60,215.13694
319,2330:340494.440,215.86,0.00000000,0.00000000,-3.40,-3.07,-4.69,215.15748
320,2330:340494.583,215.51,0.00000000,0.00000000,-3.46,-3.16,-4.83,215.15462
321,2330:340494.726,215.77,0.00000000,0.00000000,-3.58,-3.23,-4.95,214.98578
322,2330:340494.869,215.30,0.00000000,0.00000000,-3.63,-3.32,-5.12,214.90654
323,2330:340495.012,215.44,0.00000000,0.00000000,-3.72,-3.39,-5.22,214.95054
324,2330:340495.155,215.33,0.00000000,0.00000000,-3.80,-3.46,-5.35,214.86146
325,2330:340495.298,215.69,0.00000000,0.00000000,-3.90,-3.53,-5.41,214.94718
326,2330:340495.441,214.96,0.00000000,0.00000000,-3.92,-3.63,-5.60,214.89028
327,2330:340495.584,215.98,0.00000000,0.00000000,-4.08,-3.68,-5.59,214.80250
328,2330:340495.727,215.24,0.00000000,0.00000000,-4.03,-3.74,-5.69,214.64306
329,2330:340495.870,214.68,0.00000000,0.00000000,-4.03,-3.83,-5.81,214.52654
330,2330:340496.013,215.30,0.00000000,0.00000000,-4.17,-3.87,-5.86,214.56112
331,2330:340496.156,214.85,0.00000000,0.00000000,-4.15,-3.95,-5.94,214.43196
332,2330:340496.299,215.37,0.00000000,0.00000000,-4.21,-3.96,-5.88,214.61186
333,2330:340496.442,215.00,0.00000000,0.00000000,-4.17,-4.03,-5.90,214.27612
334,2330:340496.585,214.91,0.00000000,0.00000000,-4.24,-4.10,-6.04,214.36248
335,2330:340496.728,214.52,0.00000000,0.00000000,-4.20,-4.14,-6.07,213.94770
336,2330:340496.871,214.21,0.00000000,0.00000000,-4.18,-4.16,-6.12,213.96840
337,2330:340497.014,214.31,0.00000000,0.00000000,-4.19,-4.15,-6.12,213.76604
338,2330:340497.157,214.12,0.00000000,0.00000000,-4.18,-4.16,-6.14,213.71698
339,2330:340497.300,214.22,0.00000000,0.00000000,-4.18,-4.16,-6.12,213.67124
340,2330:340497.443,213.99,0.00000000,0.00000000,-4.13,-4.17,-6.10,213.47774
341,2330:340497.586,214.02,0.00000000,0.00000000,-4.13,-4.18,-6.08,213.32470
342,2330:340497.729,213.78,0.00000000,0.00000000,-4.09,-4.15,-6.09,213.10346
343,2330:340497.872,213.61,0.00000000,0.00000000,-4.08,-4.16,-6.12,213.11326
344,2330:340498.015,213.48,0.00000000,0.00000000,-4.01,-4.10,-6.05,212.89586
345,2330:340498.158,213.41,0.00000000,0.00000000,-3.98,-4.11,-6.02,212.87722
346,2330:340498.301,213.65,0.00000000,0.00000000,-3.99,-4.08,-5.97,212.82974
347,2330:340498.444,213.87,0.00000000,0.00000000,-4.01,-4.09,-5.93,212.75450
348,2330:340498.587,213.67,0.00000000,0.00000000,-3.99,-4.09,-5.97,212.61706
349,2330:340498.730,213.88,0.00000000,0.00000000,-3.97,-4.05,-5.88,212.61242
350,2330:340498.873,213.59,0.00000000,0.00000000,-3.92,-4.03,-5.87,212.65264
351,2330:340499.016,213.43,0.00000000,0.00000000,-3.90,-4.03,-5.89,212.54952
352,2330:340499.159,213.64,0.00000000,0.00000000,-3.93,-4.02,-5.88,212.76480
353,2330:340499.302,214.17,0.00000000,0.00000000,-3.95,-3.97,-5.77,212.87840
354,2330:340499.445,213.97,0.00000000,0.00000000,-3.90,-3.96,-5.76,213.08776
355,2330:340499.588,214.18,0.00000000,0.00000000,-3.94,-3.96,-5.76,213.08700
356,2330:340499.731,214.09,0.00000000,0.00000000,-3.92,-3.95,-5.76,213.38866
357,2330:340499.874,214.10,0.00000000,0.00000000,-3.90,-3.92,-5.72,213.58894
358,2330:340500.017,214.76,0.00000000,0.00000000,-3.95,-3.90,-5.64,213.71594
359,2330:340500.160,214.60,0.00000000,0.00000000,-3.91,-3.90,-5.61,214.11454
360,2330:340500.303,215.23,0.00000000,0.00000000,-3.98,-3.89,-5.55,214.17944
361,2330:340500.446,215.14,0.00000000,0.00000000,-3.95,-3.88,-5.53,214.42094
362,2330:340500.589,215.26,0.00000000,0.00000000,-3.95,-3.86,-5.51,214.37084
363,2330:340500.732,215.61,0.00000000,0.00000000,-3.97,-3.85,-5.46,214.63294
364,2330:340500.875,215.45,0.00000000,0.00000000,-3.93,-3.82,-5.43,214.80994
365,2330:340501.018,216.16,0.00000000,0.00000000,-3.98,-3.81,-5.33,215.04466
366,2330:340501.161,215.48,0.00000000,0.00000000,-3.91,-3.80,-5.39,215.05836
367,2330:340501.304,215.42,0.00000000,0.00000000,-3.87,-3.80,-5.35,214.71996
368,2330:340501.447,214.80,0.00000000,0.00000000,-3.78,-3.81,-5.35,214.07224
369,2330:340501.590,213.02,0.00000000,0.00000000,-3.56,-3.80,-5.46,213.02438
370,2330:340501.733,211.66,0.00000000,0.00000000,-3.38,-3.80,-5.50,211.65838
371,2330:340501.876,209.74,0.00000000,0.00000000,-3.15,-3.81,-5.59,210.09488
372,2330:340502.019,208.54,0.00000000,0.00000000,-2.99,-3.81,-5.62,208.65140
373,2330:340502.162,206.30,0.00000000,0.00000000,-2.70,-3.78,-5.68,206.80668
374,2330:340502.305,204.22,0.00000000,0.00000000,-2.45,-3.84,-5.77,204.96402
375,2330:340502.448,201.90,0.00000000,0.00000000,-2.15,-3.80,-5.82,202.77052
376,2330:340502.591,199.11,0.00000000,0.00000000,-1.80,-3.80,-5.88,200.38584
377,2330:340502.734,196.26,0.00000000,0.00000000,-1.46,-3.80,-6.00,197.85398
378,2330:340502.877,193.41,0.00000000,0.00000000,-1.09,-3.75,-6.02,195.41088
379,2330:340503.020,191.50,0.00000000,0.00000000,-0.86,-3.69,-6.04,193.00270
380,2330:340503.163,189.25,0.00000000,0.00000000,-0.58,-3.64,-6.04,190.14698
381,2330:340503.306,186.82,0.00000000,0.00000000,-0.28,-3.60,-6.07,188.06594
382,2330:340503.449,184.14,0.00000000,0.00000000,0.05,-3.55,-6.00,185.41064
383,2330:340503.592,181.79,0.00000000,0.00000000,0.33,-3.49,-6.02,183.10470
384,2330:340503.735,178.84,0.00000000,0.00000000,0.69,-3.46,-6.09,181.02738
385,2330:340503.878,176.72,0.00000000,0.00000000,0.93,-3.37,-6.00,178.45506
386,2330:340504.021,173.73,0.00000000,0.00000000,1.29,-3.26,-6.06,176.30218
387,2330:340504.164,172.20,0.00000000,0.00000000,1.45,-3.17,-5.94,174.08020
388,2330:340504.307,169.86,0.00000000,0.00000000,1.71,-3.10,-5.88,172.12758
389,2330:340504.450,168.00,0.00000000,0.00000000,1.91,-3.02,-5.79,170.19950
390,2330:340504.593,166.76,0.00000000,0.00000000,2.00,-2.90,-5.66,168.18354
391,2330:340504.736,164.24,0.00000000,0.00000000,2.24,-2.80,-5.48,166.20408
392,2330:340504.879,164.16,0.00000000,0.00000000,2.22,-2.72,-5.43,164.76892
393,2330:340505.022,163.18,0.00000000,0.00000000,2.25,-2.63,-5.21,164.14120
394,2330:340505.165,163.01,0.00000000,0.00000000,2.19,-2.52,-5.05,162.96906
395,2330:340505.308,161.29,0.00000000,0.00000000,2.28,-2.38,-4.85,162.26048
396,2330:340505.451,162.75,0.00000000,0.00000000,2.05,-2.32,-4.68,162.26234
397,2330:340505.594,163.44,0.00000000,0.00000000,1.92,-2.27,-4.52,162.60014
398,2330:340505.737,163.95,0.00000000,0.00000000,1.80,-2.21,-4.35,162.74990
399,2330:340505.880,163.89,0.00000000,0.00000000,1.71,-2.09,-4.11,163.00640
400,2330:340506.023,164.91,0.00000000,0.00000000,1.57,-2.06,-3.95,163.55116
401,2330:340506.166,166.42,0.00000000,0.00000000,1.37,-1.96,-3.76,164.16110
402,2330:340506.309,167.58,0.00000000,0.00000000,1.24,-1.94,-3.61,164.64270
403,2330:340506.452,168.87,0.00000000,0.00000000,1.05,-1.79,-3.36,165.83332
404,2330:340506.595,170.41,0.00000000,0.00000000,0.95,-1.83,-3.33,167.15776
405,2330:340506.738,172.74,0.00000000,0.00000000,0.79,-1.84,-3.34,169.10740
406,2330:340506.881,175.77,0.00000000,0.00000000,0.58,-1.85,-3.31,170.73448
407,2330:340507.024,179.78,0.00000000,0.00000000,0.31,-1.91,-3.29,172.99308
408,2330:340507.167,181.58,0.00000000,0.00000000,0.19,-1.90,-3.23,175.50562
409,2330:340507.310,185.03,0.00000000,0.00000000,-0.03,-1.92,-3.19,178.50146
410,2330:340507.453,187.00,0.00000000,0.00000000,-0.16,-1.97,-3.25,180.99596
411,2330:340507.596,190.67,0.00000000,0.00000000,-0.41,-2.02,-3.31,183.80044
412,2330:340507.739,193.84,0.00000000,0.00000000,-0.65,-2.11,-3.42,186.74860
413,2330:340507.882,196.79,0.00000000,0.00000000,-0.86,-2.17,-3.40,190.27066
414,2330:340508.025,199.10,0.00000000,0.00000000,-1.06,-2.22,-3.47,193.06090
415,2330:340508.168,203.78,0.00000000,0.00000000,-1.42,-2.28,-3.43,196.52908
416,2330:340508.311,206.81,0.00000000,0.00000000,-1.65,-2.27,-3.38,199.56506
417,2330:340508.454,210.31,0.00000000,0.00000000,-1.94,-2.26,-3.37,203.48516
418,2330:340508.597,213.29,0.00000000,0.00000000,-2.16,-2.27,-3.28,207.40800
419,2330:340508.740,216.53,0.00000000,0.00000000,-2.37,-2.21,-3.13,209.57904
420,2330:340508.883,221.12,0.00000000,0.00000000,-2.65,-2.13,-2.92,213.10120
421,2330:340509.026,222.81,0.00000000,0.00000000,-2.71,-2.08,-2.80,216.34134
422,2330:340509.169,225.90,0.00000000,0.00000000,-2.86,-2.02,-2.62,219.83676
423,2330:340509.312,230.12,0.00000000,0.00000000,-3.08,-1.91,-2.41,223.26560
424,2330:340509.455,232.22,0.00000000,0.00000000,-3.16,-1.85,-2.28,225.47152
425,2330:340509.598,234.73,0.00000000,0.00000000,-3.25,-1.78,-2.13,228.81618
426,2330:340509.741,238.02,0.00000000,0.00000000,-3.40,-1.72,-1.94,231.12000
427,2330:340509.884,239.40,0.00000000,0.00000000,-3.44,-1.67,-1.86,233.19204
428,2330:340510.027,241.83,0.00000000,0.00000000,-3.50,-1.57,-1.70,235.18162
429,2330:340510.170,243.01,0.00000000,0.00000000,-3.53,-1.56,-1.62,237.43612
430,2330:340510.313,243.07,0.00000000,0.00000000,-3.52,-1.55,-1.61,238.63442
431,2330:340510.456,243.57,0.00000000,0.00000000,-3.42,-1.50,-1.53,239.97886
432,2330:340510.599,244.37,0.00000000,0.00000000,-3.23,-1.47,-1.35,241.20354
433,2330:340510.742,245.20,0.00000000,0.00000000,-3.35,-1.48,-1.35,242.69542
434,2330:340510.885,244.48,0.00000000,0.00000000,-3.40,-1.49,-1.44,242.71826
435,2330:340511.028,243.38,0.00000000,0.00000000,-3.38,-1.44,-1.55,242.67160
436,2330:340511.171,242.66,0.00000000,0.00000000,-3.37,-1.43,-1.60,242.63890
437,2330:340511.314,243.85,0.00000000,0.00000000,-3.47,-1.48,-1.54,242.57532
438,2330:340511.457,245.01,0.00000000,0.00000000,-3.47,-1.41,-1.47,242.58844
439,2330:340511.600,244.02,0.00000000,0.00000000,-3.20,-1.35,-1.42,242.78178
440,2330:340511.743,243.30,0.00000000,0.00000000,-3.17,-1.37,-1.44,242.89868
441,2330:340511.886,243.36,0.00000000,0.00000000,-3.24,-1.38,-1.48,242.97440
442,2330:340512.029,244.78,0.00000000,0.00000000,-3.39,-1.37,-1.46,243.15676
443,2330:340512.172,244.42,0.00000000,0.00000000,-3.39,-1.35,-1.50,243.28666
444,2330:340512.315,243.95,0.00000000,0.00000000,-3.50,-1.45,-1.57,243.33008
445,2330:340512.458,244.03,0.00000000,0.00000000,-3.58,-1.52,-1.58,243.38166
446,2330:340512.601,244.80,0.00000000,0.00000000,-3.63,-1.50,-1.55,243.32834
447,2330:340512.744,244.94,0.00000000,0.00000000,-3.70,-1.52,-1.57,243.85098
448,2330:340512.887,244.59,0.00000000,0.00000000,-3.81,-1.55,-1.66,243.91488
449,2330:340513.030,244.74,0.00000000,0.00000000,-3.91,-1.60,-1.68,243.80754
450,2330:340513.173,244.97,0.00000000,0.00000000,-4.02,-1.64,-1.71,244.06130
451,2330:340513.316,245.19,0.00000000,0.00000000,-4.15,-1.69,-1.74,244.08238
452,2330:340513.459,244.54,0.00000000,0.00000000,-4.27,-1.78,-1.84,243.90310
453,2330:340513.602,244.94,0.00000000,0.00000000,-4.42,-1.82,-1.87,243.89294
454,2330:340513.745,245.01,0.00000000,0.00000000,-4.61,-1.87,-1.95,243.97584
455,2330:340513.888,244.45,0.00000000,0.00000000,-4.66,-1.95,-2.01,243.93474
456,2330:340514.031,244.87,0.00000000,0.00000000,-4.86,-2.01,-2.06,244.01556
457,2330:340514.174,244.31,0.00000000,0.00000000,-4.97,-2.10,-2.16,244.52638
458,2330:340514.317,244.84,0.00000000,0.00000000,-5.15,-2.14,-2.18,244.10438
459,2330:340514.460,246.44,0.00000000,0.00000000,-5.48,-2.05,-2.21,244.03916
460,2330:340514.603,245.20,0.00000000,0.00000000,-5.48,-2.14,-2.34,244.71726
461,2330:340514.746,245.37,0.00000000,0.00000000,-5.68,-2.21,-2.40,244.28730
462,2330:340514.889,245.21,0.00000000,0.00000000,-5.74,-2.25,-2.44,244.32614
463,2330:340515.032,245.08,0.00000000,0.00000000,-5.93,-2.37,-2.53,244.31360
464,2330:340515.175,244.54,0.00000000,0.00000000,-6.04,-2.43,-2.64,244.10998
465,2330:340515.318,245.06,0.00000000,0.00000000,-6.16,-2.48,-2.62,244.14556
466,2330:340515.461,244.76,0.00000000,0.00000000,-6.24,-2.52,-2.69,244.02460
467,2330:340515.604,244.76,0.00000000,0.00000000,-6.36,-2.60,-2.73,244.07198
468,2330:340515.747,244.96,0.00000000,0.00000000,-6.48,-2.61,-2.76,243.58904
469,2330:340515.890,245.03,0.00000000,0.00000000,-6.59,-2.65,-2.80,244.10402
470,2330:340516.033,245.02,0.00000000,0.00000000,-6.67,-2.68,-2.84,243.85296
471,2330:340516.176,244.60,0.00000000,0.00000000,-6.68,-2.71,-2.90,243.87774
472,2330:340516.319,244.37,0.00000000,0.00000000,-6.76,-2.79,-2.96,243.48324
473,2330:340516.462,244.48,0.00000000,0.00000000,-6.82,-2.80,-2.97,243.38320
474,2330:340516.605,244.26,0.00000000,0.00000000,-6.82,-2.85,-2.99,243.62962
475,2330:340516.748,244.88,0.00000000,0.00000000,-7.01,-2.85,-2.99,243.90908
476,2330:340516.891,244.88,0.00000000,0.00000000,-7.05,-2.87,-3.01,244.06106
477,2330:340517.034,245.11,0.00000000,0.00000000,-7.18,-2.87,-3.05,244.28986
478,2330:340517.177,244.80,0.00000000,0.00000000,-7.18,-2.89,-3.09,244.48092
479,2330:340517.320,244.57,0.00000000,0.00000000,-7.21,-2.92,-3.15,243.92950
480,2330:340517.463,244.63,0.00000000,0.00000000,-7.26,-2.96,-3.15,244.10878
481,2330:340517.606,244.40,0.00000000,0.00000000,-7.25,-2.98,-3.17,243.96994
482,2330:340517.749,244.59,0.00000000,0.00000000,-7.29,-2.96,-3.17,243.93048
483,2330:340517.892,244.43,0.00000000,0.00000000,-7.27,-2.98,-3.18,244.15016
484,2330:340518.035,243.96,0.00000000,0.00000000,-7.20,-2.98,-3.22,243.85470
485,2330:340518.178,243.51,0.00000000,0.00000000,-7.14,-2.99,-3.26,243.48394
486,2330:340518.321,242.86,0.00000000,0.00000000,-7.09,-3.03,-3.34,243.07200
487,2330:340518.464,242.30,0.00000000,0.00000000,-6.99,-3.04,-3.36,242.26334
488,2330:340518.607,241.86,0.00000000,0.00000000,-6.95,-3.07,-3.41,242.24888
489,2330:340518.750,241.21,0.00000000,0.00000000,-6.84,-3.09,-3.44,241.85984
490,2330:340518.893,241.94,0.00000000,0.00000000,-6.96,-3.05,-3.41,240.94674
491,2330:340519.036,240.19,0.00000000,0.00000000,-6.72,-3.11,-3.55,240.14704
492,2330:340519.179,240.46,0.00000000,0.00000000,-6.76,-3.09,-3.53,239.48564
493,2330:340519.322,240.39,0.00000000,0.00000000,-6.71,-3.07,-3.51,239.11126
494,2330:340519.465,239.37,0.00000000,0.00000000,-6.59,-3.13,-3.59,238.54336
495,2330:340519.608,239.40,0.00000000,0.00000000,-6.60,-3.13,-3.59,238.14012
496,2330:340519.751,239.15,0.00000000,0.00000000,-6.56,-3.12,-3.61,238.20138
497,2330:340519.894,239.01,0.00000000,0.00000000,-6.53,-3.12,-3.62,238.00858
498,2330:340520.037,238.85,0.00000000,0.00000000,-6.51,-3.11,-3.64,237.85364
499,2330:340520.180,238.63,0.00000000,0.00000000,-6.44,-3.07,-3.64,238.28044
500,2330:340520.323,239.64,0.00000000,0.00000000,-6.55,-3.08,-3.53,239.04028
501,2330:340520.466,238.09,0.00000000,0.00000000,-6.45,-3.14,-3.72,237.97002
502,2330:340520.609,239.43,0.00000000,0.00000000,-6.48,-3.06,-3.53,238.56440
503,2330:340520.752,239.19,0.00000000,0.00000000,-6.45,-3.09,-3.54,239.18946
504,2330:340520.895,239.78,0.00000000,0.00000000,-6.50,-3.03,-3.49,239.26538
505,2330:340521.038,239.66,0.00000000,0.00000000,-6.44,-3.02,-3.48,238.91862
506,2330:340521.181,239.75,0.00000000,0.00000000,-6.41,-2.99,-3.45,238.98660
507,2330:340521.324,239.68,0.00000000,0.00000000,-6.32,-2.95,-3.41,239.21682
508,2330:340521.467,240.82,0.00000000,0.00000000,-6.40,-2.86,-3.31,239.66532
509,2330:340521.610,239.11,0.00000000,0.00000000,-6.14,-2.91,-3.40,239.61222
510,2330:340521.753,240.62,0.00000000,0.00000000,-6.15,-2.80,-3.19,239.56724
511,2330:340521.896,240.50,0.00000000,0.00000000,-5.98,-2.73,-3.12,240.26486
512,2330:340522.039,241.09,0.00000000,0.00000000,-6.00,-2.70,-3.05,240.44660
513,2330:340522.182,240.62,0.00000000,0.00000000,-5.73,-2.65,-2.95,240.62396
514,2330:340522.325,242.18,0.00000000,0.00000000,-5.74,-2.53,-2.77,241.33454
515,2330:340522.468,241.70,0.00000000,0.00000000,-5.64,-2.52,-2.77,242.07590
516,2330:340522.611,242.30,0.00000000,0.00000000,-5.51,-2.41,-2.65,242.11272
517,2330:340522.754,243.89,0.00000000,0.00000000,-5.48,-2.30,-2.45,242.05082
518,2330:340522.897,244.01,0.00000000,0.00000000,-5.36,-2.26,-2.37,243.10004
519,2330:340523.040,246.67,0.00000000,0.00000000,-5.42,-2.08,-2.13,244.09946
520,2330:340523.183,247.93,0.00000000,0.00000000,-5.31,-1.96,-1.95,245.59024
521,2330:340523.326,249.35,0.00000000,0.00000000,-5.23,-1.84,-1.79,246.61440
522,2330:340523.469,252.23,0.00000000,0.00000000,-5.15,-1.68,-1.48,248.91168
523,2330:340523.612,253.95,0.00000000,0.00000000,-5.06,-1.55,-1.31,251.14802
524,2330:340523.755,258.17,0.00000000,0.00000000,-4.99,-1.33,-0.93,253.86868
525,2330:340523.898,261.45,0.00000000,0.00000000,-4.82,-1.14,-0.64,256.04290
526,2330:340524.041,266.54,0.00000000,0.00000000,-4.75,-0.91,-0.25,260.39344
527,2330:340524.184,271.66,0.00000000,0.00000000,-4.63,-0.64,0.11,264.15942
528,2330:340524.327,276.11,0.00000000,0.00000000,-4.38,-0.46,0.41,268.54020
529,2330:340524.470,280.13,0.00000000,0.00000000,-4.28,-0.30,0.67,272.20806
530,2330:340524.613,285.27,0.00000000,0.00000000,-4.17,-0.09,0.98,276.62540
531,2330:340524.756,288.92,0.00000000,0.00000000,-4.07,0.05,1.20,281.81988
532,2330:340524.899,294.63,0.00000000,0.00000000,-3.81,0.26,1.48,286.06278
533,2330:340525.042,297.74,0.00000000,0.00000000,-3.74,0.35,1.68,290.08154
534,2330:340525.185,305.14,0.00000000,0.00000000,-3.45,0.60,2.04,294.18118
535,2330:340525.328,307.45,0.00000000,0.00000000,-3.34,0.68,2.13,298.71570
536,2330:340525.471,311.82,0.00000000,0.00000000,-3.17,0.82,2.35,303.08206
537,2330:340525.614,315.43,0.00000000,0.00000000,-3.01,0.95,2.50,307.01886
538,2330:340525.757,318.92,0.00000000,0.00000000,-2.82,1.03,2.64,311.04532
539,2330:340525.900,323.68,0.00000000,0.00000000,-2.58,1.18,2.81,313.72540
540,2330:340526.043,324.93,0.00000000,0.00000000,-2.55,1.26,2.88,317.05468
541,2330:340526.186,327.92,0.00000000,0.00000000,-2.37,1.35,2.95,320.17130
542,2330:340526.329,329.35,0.00000000,0.00000000,-2.30,1.39,3.01,322.90368
543,2330:340526.472,332.68,0.00000000,0.00000000,-2.19,1.54,3.21,325.47744
544,2330:340526.615,333.09,0.00000000,0.00000000,-2.16,1.55,3.23,327.77714
545,2330:340526.758,334.64,0.00000000,0.00000000,-2.13,1.65,3.36,329.98230
546,2330:340526.901,334.86,0.00000000,0.00000000,-2.12,1.69,3.35,330.98562
547,2330:340527.044,335.46,0.00000000,0.00000000,-2.15,1.77,3.47,332.26388
548,2330:340527.187,334.38,0.00000000,0.00000000,-2.26,1.77,3.49,332.99676
549,2330:340527.330,334.17,0.00000000,0.00000000,-2.37,1.82,3.66,333.25998
550,2330:340527.473,335.19,0.00000000,0.00000000,-2.24,1.79,3.61,333.59530
551,2330:340527.616,334.18,0.00000000,0.00000000,-2.41,1.83,3.74,333.87274
552,2330:340527.759,334.48,0.00000000,0.00000000,-2.41,1.89,3.76,334.19324
553,2330:340527.902,334.88,0.00000000,0.00000000,-2.47,1.98,3.89,334.63476
554,2330:340528.045,334.88,0.00000000,0.00000000,-2.50,2.02,3.93,334.82418
555,2330:340528.188,334.96,0.00000000,0.00000000,-2.46,1.95,3.91,334.85724
556,2330:340528.331,334.95,0.00000000,0.00000000,-2.46,1.91,3.96,334.74124
557,2330:340528.474,335.67,0.00000000,0.00000000,-2.44,1.95,4.06,334.72178
558,2330:340528.617,335.35,0.00000000,0.00000000,-2.54,2.01,4.15,334.87232
559,2330:340528.760,334.87,0.00000000,0.00000000,-2.62,2.00,4.23,335.17692
560,2330:340528.903,334.42,0.00000000,0.00000000,-2.63,1.92,4.21,334.15304
561,2330:340529.046,336.33,0.00000000,0.00000000,-2.43,1.90,4.24,333.99888
562,2330:340529.189,336.25,0.00000000,0.00000000,-2.49,1.93,4.33,334.47692
563,2330:340529.332,334.15,0.00000000,0.00000000,-2.69,1.89,4.30,334.33936
564,2330:340529.475,333.72,0.00000000,0.00000000,-2.74,1.89,4.32,333.95698
565,2330:340529.618,336.41,0.00000000,0.00000000,-2.50,1.93,4.41,333.78788
566,2330:340529.761,335.13,0.00000000,0.00000000,-2.59,1.87,4.34,333.91800
567,2330:340529.904,333.56,0.00000000,0.00000000,-2.78,1.87,4.38,334.18170
568,2330:340530.047,333.51,0.00000000,0.00000000,-2.79,1.89,4.37,334.08746
569,2330:340530.190,334.88,0.00000000,0.00000000,-2.70,1.95,4.48,334.08322
570,2330:340530.333,334.62,0.00000000,0.00000000,-2.71,1.93,4.45,333.78976
571,2330:340530.476,333.33,0.00000000,0.00000000,-2.82,1.89,4.40,333.62048
572,2330:340530.619,334.01,0.00000000,0.00000000,-2.78,1.94,4.43,333.66888
573,2330:340530.762,334.40,0.00000000,0.00000000,-2.74,1.95,4.45,333.89194
574,2330:340530.905,334.07,0.00000000,0.00000000,-2.79,1.97,4.44,333.59678
575,2330:340531.048,333.58,0.00000000,0.00000000,-2.85,1.96,4.45,333.58448
576,2330:340531.191,333.42,0.00000000,0.00000000,-2.87,1.97,4.45,333.51016
577,2330:340531.334,333.91,0.00000000,0.00000000,-2.83,1.98,4.47,333.33554
578,2330:340531.477,333.65,0.00000000,0.00000000,-2.87,2.00,4.48,333.30890
579,2330:340531.620,333.31,0.00000000,0.00000000,-2.89,1.98,4.47,333.36318
580,2330:340531.763,333.42,0.00000000,0.00000000,-2.89,1.99,4.47,333.16184
581,2330:340531.906,333.64,0.00000000,0.00000000,-2.88,2.01,4.50,332.75846
582,2330:340532.049,333.25,0.00000000,0.00000000,-2.92,1.99,4.50,332.76120
583,2330:340532.192,333.52,0.00000000,0.00000000,-2.92,2.02,4.54,332.77100
584,2330:340532.335,333.54,0.00000000,0.00000000,-2.92,2.03,4.54,332.77670
