Index,GPS time,CoG,Lat,Lon,VX,VY,VZ
4696,2330:341095.612,269.80,29.21496533,-81.06575550,-19.39,-3.03,-0.09
4697,2330:341095.755,269.79,29.21496517,-81.06578450,-19.39,-3.05,-0.08
4698,2330:341095.898,269.63,29.21496500,-81.06581333,-19.43,-3.14,-0.10
4699,2330:341096.041,269.54,29.21496483,-81.06584233,-19.42,-3.20,-0.10
4700,2330:341096.184,269.75,29.21496467,-81.06587117,-19.36,-3.11,-0.06
4701,2330:341096.327,269.64,29.21496467,-81.06590017,-19.40,-3.11,-0.11
4702,2330:341096.470,269.67,29.21496450,-81.06592900,-19.45,-3.10,-0.11
4703,2330:341096.613,269.59,29.21496417,-81.06595800,-19.43,-3.11,-0.13
4704,2330:341096.756,269.59,29.21496400,-81.06598683,-19.40,-3.08,-0.14
4705,2330:341096.899,269.70,29.21496383,-81.06601583,-19.43,-3.05,-0.12
4706,2330:341097.042,269.54,29.21496367,-81.06604483,-19.46,-3.10,-0.16
4707,2330:341097.185,269.59,29.21496350,-81.06607367,-19.42,-3.10,-0.14
4708,2330:341097.328,269.64,29.21496333,-81.06610267,-19.41,-3.07,-0.13
4709,2330:341097.471,269.48,29.21496317,-81.06613150,-19.45,-3.11,-0.17
4710,2330:341097.614,269.61,29.21496300,-81.06616050,-19.40,-3.10,-0.13
4711,2330:341097.757,269.60,29.21496283,-81.06618933,-19.42,-3.10,-0.13
4712,2330:341097.900,269.71,29.21496267,-81.06621833,-19.41,-3.07,-0.10
4713,2330:341098.043,269.65,29.21496250,-81.06624717,-19.41,-3.07,-0.13
4714,2330:341098.186,269.71,29.21496233,-81.06627600,-19.39,-3.04,-0.12
4715,2330:341098.329,269.68,29.21496217,-81.06630483,-19.36,-3.01,-0.14
4716,2330:341098.472,269.61,29.21496200,-81.06633367,-19.38,-3.05,-0.15
4717,2330:341098.615,269.78,29.21496183,-81.06636250,-19.33,-3.02,-0.10
4718,2330:341098.758,269.70,29.21496183,-81.06639117,-19.30,-3.05,-0.11
4719,2330:341098.901,269.66,29.21496167,-81.06641983,-19.25,-3.03,-0.13
4720,2330:341099.044,269.73,29.21496150,-81.06644850,-19.20,-3.02,-0.11
4721,2330:341099.187,269.68,29.21496133,-81.06647700,-19.16,-3.02,-0.12
4722,2330:341099.330,269.72,29.21496133,-81.06650550,-19.13,-3.04,-0.09
4723,2330:341099.473,269.73,29.21496117,-81.06653383,-19.10,-3.03,-0.09
4724,2330:341099.616,269.64,29.21496100,-81.06656233,-19.03,-3.03,-0.12
4725,2330:341099.759,269.82,29.21496083,-81.06659050,-19.00,-2.99,-0.07
4726,2330:341099.902,269.76,29.21496083,-81.06661883,-18.96,-3.00,-0.08
4727,2330:341100.045,269.78,29.21496067,-81.06664700,-18.93,-2.99,-0.08
4728,2330:341100.188,269.72,29.21496050,-81.06667500,-18.88,-3.00,-0.09
4729,2330:341100.331,269.76,29.21496050,-81.06670317,-18.84,-2.99,-0.08
4730,2330:341100.474,269.79,29.21496033,-81.06673117,-18.79,-2.97,-0.07
4731,2330:341100.617,269.70,29.21496017,-81.06675900,-18.74,-2.96,-0.10
4732,2330:341100.760,269.83,29.21496017,-81.06678683,-18.71,-2.93,-0.07
4733,2330:341100.903,269.81,29.21496000,-81.06681467,-18.67,-2.94,-0.07
4734,2330:341101.046,269.69,29.21496000,-81.06684250,-18.64,-2.97,-0.10
4735,2330:341101.189,269.78,29.21495983,-81.06687017,-18.59,-2.94,-0.07
4736,2330:341101.332,269.67,29.21495967,-81.06689767,-18.53,-2.93,-0.11
4737,2330:341101.475,269.78,29.21495967,-81.06692517,-18.50,-2.91,-0.08
4738,2330:341101.618,269.92,29.21495950,-81.06695267,-18.49,-2.89,-0.04
4739,2330:341101.761,269.86,29.21495950,-81.06698017,-18.42,-2.88,-0.06
4740,2330:341101.904,269.84,29.21495950,-81.06700750,-18.39,-2.88,-0.07
4741,2330:341102.047,269.92,29.21495933,-81.06703483,-18.34,-2.86,-0.04
4742,2330:341102.190,269.81,29.21495933,-81.06706200,-18.31,-2.89,-0.07
4743,2330:341102.333,269.77,29.21495917,-81.06708933,-18.27,-2.88,-0.08
4744,2330:341102.476,269.88,29.21495917,-81.06711633,-18.21,-2.85,-0.05
4745,2330:341102.619,269.93,29.21495917,-81.06714350,-18.19,-2.83,-0.04
4746,2330:341102.762,269.87,29.21495900,-81.06717050,-18.14,-2.83,-0.06
4747,2330:341102.905,269.91,29.21495900,-81.06719733,-18.10,-2.82,-0.05
4748,2330:341103.048,269.85,29.21495900,-81.06722433,-18.06,-2.83,-0.06
4749,2330:341103.191,269.94,29.21495883,-81.06725117,-18.04,-2.81,-0.04
4750,2330:341103.334,269.90,29.21495883,-81.06727783,-17.97,-2.80,-0.05
4751,2330:341103.477,269.94,29.21495883,-81.06730467,-17.95,-2.80,-0.04
4752,2330:341103.620,269.90,29.21495883,-81.06733117,-17.88,-2.80,-0.04
4753,2330:341103.763,269.94,29.21495883,-81.06735783,-17.86,-2.79,-0.03
4754,2330:341103.906,269.88,29.21495867,-81.06738433,-17.82,-2.79,-0.05
4755,2330:341104.049,269.96,29.21495867,-81.06741067,-17.78,-2.76,-0.03
4756,2330:341104.192,269.90,29.21495867,-81.06743717,-17.71,-2.75,-0.05
4757,2330:341104.335,270.03,29.21495867,-81.06746350,-17.71,-2.72,-0.03
4758,2330:341104.478,269.94,29.21495867,-81.06748983,-17.66,-2.76,-0.03
4759,2330:341104.621,270.03,29.21495867,-81.06751600,-17.62,-2.75,-0.00
4760,2330:341104.764,269.98,29.21495867,-81.06754217,-17.57,-2.74,-0.02
4761,2330:341104.907,269.98,29.21495867,-81.06756817,-17.54,-2.72,-0.03
4762,2330:341105.050,270.02,29.21495867,-81.06759433,-17.50,-2.72,-0.01
4763,2330:341105.193,270.05,29.21495867,-81.06762033,-17.47,-2.71,0.00
4764,2330:341105.336,269.99,29.21495867,-81.06764617,-17.40,-2.72,-0.01
4765,2330:341105.479,269.96,29.21495867,-81.06767200,-17.36,-2.71,-0.02
4766,2330:341105.622,270.11,29.21495867,-81.06769783,-17.34,-2.67,0.01
4767,2330:341105.765,269.97,29.21495867,-81.06772350,-17.29,-2.69,-0.02
4768,2330:341105.908,270.06,29.21495867,-81.06774917,-17.25,-2.69,0.01
4769,2330:341106.051,269.98,29.21495867,-81.06777483,-17.22,-2.68,-0.02
4770,2330:341106.194,270.00,29.21495867,-81.06780033,-17.17,-2.66,-0.02
4771,2330:341106.337,269.92,29.21495867,-81.06782583,-17.12,-2.66,-0.05
4772,2330:341106.480,269.95,29.21495867,-81.06785133,-17.10,-2.64,-0.04
4773,2330:341106.623,269.91,29.21495850,-81.06787667,-17.04,-2.63,-0.06
4774,2330:341106.766,269.91,29.21495850,-81.06790200,-16.99,-2.65,-0.04
4775,2330:341106.909,269.88,29.21495850,-81.06792717,-16.92,-2.66,-0.04
4776,2330:341107.052,269.89,29.21495850,-81.06795217,-16.85,-2.63,-0.05
4777,2330:341107.195,269.89,29.21495833,-81.06797717,-16.73,-2.63,-0.03
4778,2330:341107.338,269.90,29.21495833,-81.06800183,-16.64,-2.59,-0.05
4779,2330:341107.481,269.86,29.21495817,-81.06802650,-16.54,-2.60,-0.05
4780,2330:341107.624,269.89,29.21495817,-81.06805100,-16.42,-2.56,-0.05
4781,2330:341107.767,269.80,29.21495817,-81.06807517,-16.31,-2.55,-0.08
4782,2330:341107.910,269.91,29.21495817,-81.06809917,-16.15,-2.51,-0.04
4783,2330:341108.053,269.77,29.21495800,-81.06812300,-15.97,-2.52,-0.07
4784,2330:341108.196,269.84,29.21495800,-81.06814650,-15.81,-2.47,-0.06
4785,2330:341108.339,269.82,29.21495783,-81.06816983,-15.65,-2.47,-0.05
4786,2330:341108.482,269.84,29.21495783,-81.06819283,-15.47,-2.44,-0.05
4787,2330:341108.625,269.78,29.21495783,-81.06821567,-15.37,-2.44,-0.05
4788,2330:341108.768,269.87,29.21495767,-81.06823833,-15.24,-2.41,-0.04
4789,2330:341108.911,269.90,29.21495767,-81.06826100,-15.18,-2.39,-0.03
4790,2330:341109.054,269.94,29.21495767,-81.06828350,-15.11,-2.35,-0.03
4791,2330:341109.197,270.02,29.21495767,-81.06830583,-15.01,-2.32,-0.02
4792,2330:341109.340,270.05,29.21495767,-81.06832817,-14.95,-2.32,-0.00
4793,2330:341109.483,270.03,29.21495767,-81.06835017,-14.83,-2.29,-0.01
4794,2330:341109.626,270.01,29.21495767,-81.06837217,-14.75,-2.28,-0.01
4795,2330:341109.769,270.10,29.21495767,-81.06839383,-14.64,-2.26,0.01
4796,2330:341109.912,269.92,29.21495767,-81.06841550,-14.55,-2.26,-0.04
4797,2330:341110.055,270.09,29.21495767,-81.06843700,-14.48,-2.24,0.01
4798,2330:341110.198,270.12,29.21495783,-81.06845850,-14.36,-2.20,0.00
4799,2330:341110.341,269.96,29.21495783,-81.06847967,-14.25,-2.22,-0.02
4800,2330:341110.484,270.23,29.21495783,-81.06850083,-14.20,-2.17,0.03
4801,2330:341110.627,269.94,29.21495783,-81.06852167,-14.06,-2.19,-0.03
4802,2330:341110.770,270.20,29.21495783,-81.06854250,-13.99,-2.14,0.02
4803,2330:341110.913,269.89,29.21495783,-81.06856300,-13.86,-2.16,-0.04
4804,2330:341111.056,270.16,29.21495783,-81.06858350,-13.70,-2.12,0.02
4805,2330:341111.199,270.17,29.21495783,-81.06860367,-13.56,-2.10,0.03
4806,2330:341111.342,270.17,29.21495800,-81.06862350,-13.36,-2.05,0.02
4807,2330:341111.485,270.13,29.21495800,-81.06864317,-13.18,-2.04,0.01
4808,2330:341111.628,270.18,29.21495800,-81.06866250,-12.99,-2.00,0.02
4809,2330:341111.771,270.07,29.21495800,-81.06868150,-12.77,-1.97,-0.00
4810,2330:341111.914,270.19,29.21495817,-81.06870017,-12.59,-1.96,0.04
4811,2330:341112.057,270.17,29.21495817,-81.06871867,-12.38,-1.91,0.03
4812,2330:341112.200,270.03,29.21495817,-81.06873683,-12.20,-1.89,-0.01
4813,2330:341112.343,270.17,29.21495817,-81.06875467,-12.00,-1.84,0.02
4814,2330:341112.486,270.12,29.21495817,-81.06877217,-11.80,-1.82,0.01
4815,2330:341112.629,270.16,29.21495833,-81.06878950,-11.61,-1.80,0.02
4816,2330:341112.772,270.18,29.21495833,-81.06880650,-11.42,-1.78,0.03
4817,2330:341112.915,270.15,29.21495833,-81.06882300,-11.14,-1.75,0.03
4818,2330:341113.058,270.24,29.21495833,-81.06883917,-10.86,-1.68,0.04
4819,2330:341113.201,270.21,29.21495850,-81.06885483,-10.61,-1.63,0.02
4820,2330:341113.344,270.17,29.21495850,-81.06887017,-10.28,-1.59,0.02
4821,2330:341113.487,270.31,29.21495850,-81.06888517,-10.01,-1.53,0.04
4822,2330:341113.630,270.23,29.21495867,-81.06889950,-9.71,-1.49,0.02
4823,2330:341113.773,270.18,29.21495867,-81.06891367,-9.47,-1.46,0.02
4824,2330:341113.916,270.46,29.21495867,-81.06892733,-9.18,-1.40,0.06
4825,2330:341114.059,270.26,29.21495883,-81.06894050,-8.88,-1.35,0.02
4826,2330:341114.202,270.42,29.21495883,-81.06895333,-8.64,-1.30,0.04
4827,2330:341114.345,270.50,29.21495900,-81.06896583,-8.37,-1.25,0.05
4828,2330:341114.488,270.38,29.21495900,-81.06897783,-8.09,-1.24,0.04
4829,2330:341114.631,270.34,29.21495900,-81.06898933,-7.80,-1.18,0.03
4830,2330:341114.774,270.47,29.21495917,-81.06900050,-7.53,-1.13,0.04
4831,2330:341114.917,270.35,29.21495917,-81.06901133,-7.23,-1.10,0.03
4832,2330:341115.060,270.33,29.21495917,-81.06902150,-6.91,-1.06,0.03
4833,2330:341115.203,270.53,29.21495917,-81.06903133,-6.59,-1.00,0.05
4834,2330:341115.346,270.31,29.21495933,-81.06904083,-6.32,-0.97,0.03
4835,2330:341115.489,270.16,29.21495933,-81.06904967,-5.95,-0.91,0.01
4836,2330:341115.632,270.77,29.21495933,-81.06905800,-5.66,-0.84,0.06
4837,2330:341115.775,270.18,29.21495950,-81.06906600,-5.32,-0.82,0.01
4838,2330:341115.918,270.27,29.21495950,-81.06907333,-5.00,-0.75,0.01
4839,2330:341116.061,270.74,29.21495950,-81.06908033,-4.71,-0.68,0.04
4840,2330:341116.204,270.23,29.21495950,-81.06908683,-4.41,-0.67,0.01
4841,2330:341116.347,270.52,29.21495967,-81.06909300,-4.13,-0.62,0.03
4842,2330:341116.490,270.27,29.21495967,-81.06909883,-3.88,-0.60,0.02
4843,2330:341116.633,270.38,29.21495967,-81.06910417,-3.62,-0.56,0.02
4844,2330:341116.776,270.09,29.21495967,-81.06910917,-3.39,-0.52,-0.00
4845,2330:341116.919,270.92,29.21495967,-81.06911400,-3.21,-0.47,0.04
4846,2330:341117.062,270.01,29.21495967,-81.06911833,-3.01,-0.46,-0.01
4847,2330:341117.205,270.40,29.21495967,-81.06912267,-2.88,-0.42,0.00
4848,2330:341117.348,270.62,29.21495983,-81.06912683,-2.75,-0.40,0.01
4849,2330:341117.491,270.14,29.21495983,-81.06913083,-2.68,-0.41,-0.00
4850,2330:341117.634,270.26,29.21495983,-81.06913467,-2.63,-0.38,-0.00
4851,2330:341117.777,270.53,29.21495983,-81.06913850,-2.57,-0.38,0.01
4852,2330:341117.920,270.57,29.21495983,-81.06914217,-2.51,-0.36,0.01
4853,2330:341118.063,270.26,29.21495983,-81.06914583,-2.45,-0.38,0.01
4854,2330:341118.206,270.20,29.21495983,-81.06914950,-2.40,-0.38,0.01
4855,2330:341118.349,270.71,29.21495983,-81.06915283,-2.29,-0.35,0.03
4856,2330:341118.492,270.00,29.21495983,-81.06915617,-2.20,-0.36,0.01
4857,2330:341118.635,270.99,29.21495983,-81.06915917,-2.08,-0.32,0.04
4858,2330:341118.778,269.96,29.21496000,-81.06916233,-2.01,-0.32,-0.00
4859,2330:341118.921,270.90,29.21496000,-81.06916517,-1.92,-0.28,0.02
4860,2330:341119.064,269.78,29.21496000,-81.06916800,-1.89,-0.30,-0.01
4861,2330:341119.207,270.67,29.21496000,-81.06917067,-1.90,-0.27,0.01
4862,2330:341119.350,270.47,29.21496000,-81.06917350,-1.89,-0.27,0.00
4863,2330:341119.493,269.76,29.21496000,-81.06917633,-1.92,-0.29,-0.02
4864,2330:341119.636,271.45,29.21496000,-81.06917917,-1.90,-0.27,0.04
4865,2330:341119.779,269.82,29.21496000,-81.06918217,-1.96,-0.30,-0.01
4866,2330:341119.922,270.22,29.21496000,-81.06918500,-1.94,-0.29,0.00
4867,2330:341120.065,270.28,29.21496000,-81.06918800,-1.98,-0.30,0.01
4868,2330:341120.208,270.66,29.21496000,-81.06919100,-1.98,-0.29,0.01
4869,2330:341120.351,270.34,29.21496000,-81.06919383,-1.98,-0.31,0.02
4870,2330:341120.494,270.14,29.21496000,-81.06919683,-1.98,-0.31,0.01
4871,2330:341120.637,270.59,29.21496000,-81.06919983,-1.97,-0.30,0.02
4872,2330:341120.780,270.80,29.21496017,-81.06920267,-1.94,-0.28,0.02
4873,2330:341120.923,269.84,29.21496017,-81.06920550,-1.91,-0.31,0.00
4874,2330:341121.066,270.48,29.21496017,-81.06920833,-1.85,-0.29,0.02
4875,2330:341121.209,270.46,29.21496017,-81.06921100,-1.80,-0.28,0.02
4876,2330:341121.352,269.92,29.21496017,-81.06921350,-1.75,-0.28,0.00
4877,2330:341121.495,269.69,29.21496000,-81.06921600,-1.69,-0.27,-0.01
4878,2330:341121.638,271.50,29.21496017,-81.06921850,-1.63,-0.21,0.03
4879,2330:341121.781,268.77,29.21496017,-81.06922067,-1.50,-0.24,-0.04
4880,2330:341121.924,271.09,29.21496017,-81.06922283,-1.44,-0.20,0.02
4881,2330:341122.067,268.88,29.21496000,-81.06922483,-1.37,-0.24,-0.02
4882,2330:341122.210,270.89,29.21496017,-81.06922683,-1.27,-0.21,0.03
4883,2330:341122.353,269.84,29.21496000,-81.06922850,-1.19,-0.20,0.00
4884,2330:341122.496,270.21,29.21496000,-81.06923033,-1.13,-0.17,-0.00
4885,2330:341122.639,270.08,29.21496000,-81.06923183,-1.05,-0.15,-0.01
4886,2330:341122.782,270.64,29.21496017,-81.06923317,-0.95,-0.15,0.01
4887,2330:341122.925,267.83,29.21496000,-81.06923450,-0.85,-0.16,-0.03
4888,2330:341123.068,271.86,29.21496017,-81.06923567,-0.77,-0.11,0.02
4889,2330:341123.211,268.18,29.21496000,-81.06923650,-0.65,-0.12,-0.01
4890,2330:341123.354,270.82,29.21496000,-81.06923750,-0.57,-0.08,0.00
4891,2330:341123.497,269.96,29.21496000,-81.06923817,-0.49,-0.06,-0.01
4892,2330:341123.640,270.24,29.21496000,-81.06923867,-0.38,-0.05,-0.00
4893,2330:341123.783,271.45,29.21496000,-81.06923917,-0.32,-0.04,0.00
4894,2330:341123.926,269.44,29.21496000,-81.06923950,-0.20,-0.03,-0.01
4895,2330:341124.069,271.35,29.21496000,-81.06923967,-0.14,-0.01,-0.00
4896,2330:341124.212,270.75,29.21496000,-81.06923967,-0.05,-0.00,-0.01
4897,2330:341124.355,270.75,29.21496000,-81.06923967,0.04,0.01,0.01
4898,2330:341124.498,270.75,29.21496000,-81.06923967,-0.01,0.00,-0.00
4899,2330:341124.641,270.75,29.21496000,-81.06923967,-0.01,0.00,-0.00
4900,2330:341124.784,270.75,29.21496000,-81.06923967,0.01,0.00,0.01
4901,2330:341124.927,270.75,29.21496000,-81.06923967,-0.01,0.01,0.00
4902,2330:341125.070,270.75,29.21496000,-81.06923967,-0.00,0.00,-0.00
4903,2330:341125.213,270.75,29.21496000,-81.06923967,0.02,0.00,0.01
4904,2330:341125.356,270.75,29.21496000,-81.06923967,-0.02,-0.01,0.00
4905,2330:341125.499,270.75,29.21496000,-81.06923967,0.02,0.00,0.02
4906,2330:341125.642,270.75,29.21496000,-81.06923967,-0.01,0.00,0.00
4907,2330:341125.785,270.75,29.21496000,-81.06923967,0.01,-0.00,0.00
4908,2330:341125.928,270.75,29.21496000,-81.06923967,0.01,-0.00,0.01
4909,2330:341126.071,270.75,29.21496000,-81.06923967,-0.01,0.01,0.01
4910,2330:341126.214,270.75,29.21496000,-81.06923967,0.00,-0.00,-0.01
4911,2330:341126.357,270.75,29.21496000,-81.06923967,0.00,0.00,0.01
4912,2330:341126.500,270.75,29.21496000,-81.06923967,0.01,-0.01,0.01
4913,2330:341126.643,270.75,29.21496000,-81.06923967,-0.00,0.01,0.01
4914,2330:341126.786,270.75,29.21496000,-81.06923967,-0.00,0.01,-0.00
4915,2330:341126.929,270.75,29.21496000,-81.06923967,-0.00,0.00,0.00
4916,2330:341127.072,270.75,29.21496000,-81.06923967,0.01,0.01,-0.00
4917,2330:341127.215,270.75,29.21496000,-81.06923967,-0.00,-0.00,0.00
4918,2330:341127.358,270.75,29.21496000,-81.06923967,0.01,-0.01,0.02
4919,2330:341127.501,270.75,29.21496000,-81.06923967,0.00,-0.01,0.00
4920,2330:341127.644,270.75,29.21496000,-81.06923967,0.00,0.00,-0.00
4921,2330:341127.787,270.75,29.21496000,-81.06923967,-0.03,-0.00,0.00
4922,2330:341127.930,266.15,29.21496000,-81.06923983,-0.10,-0.01,-0.01
4923,2330:341128.073,274.25,29.21496000,-81.06924017,-0.18,-0.01,0.01
4924,2330:341128.216,271.83,29.21496000,-81.06924050,-0.22,-0.03,0.00
4925,2330:341128.359,270.46,29.21496000,-81.06924100,-0.33,-0.07,0.01
4926,2330:341128.502,268.21,29.21496000,-81.06924167,-0.47,-0.08,-0.01
4927,2330:341128.645,270.39,29.21496000,-81.06924267,-0.70,-0.08,-0.01
4928,2330:341128.788,268.85,29.21496000,-81.06924400,-0.86,-0.12,-0.03
4929,2330:341128.931,270.33,29.21496000,-81.06924550,-1.04,-0.16,0.01
4930,2330:341129.074,269.91,29.21496000,-81.06924733,-1.19,-0.19,0.00
4931,2330:341129.217,269.60,29.21496000,-81.06924950,-1.39,-0.24,-0.00
4932,2330:341129.360,270.10,29.21496000,-81.06925183,-1.59,-0.25,0.00
4933,2330:341129.503,269.46,29.21496000,-81.06925450,-1.79,-0.28,-0.02
4934,2330:341129.646,269.74,29.21496000,-81.06925750,-2.00,-0.31,-0.01
4935,2330:341129.789,269.34,29.21496000,-81.06926083,-2.23,-0.34,-0.04
4936,2330:341129.932,270.11,29.21495983,-81.06926450,-2.47,-0.38,0.00
4937,2330:341130.075,268.88,29.21495983,-81.06926850,-2.68,-0.44,-0.05
4938,2330:341130.218,269.48,29.21495983,-81.06927283,-2.95,-0.48,-0.02
4939,2330:341130.361,269.55,29.21495967,-81.06927767,-3.21,-0.50,-0.03
4940,2330:341130.504,269.40,29.21495967,-81.06928283,-3.46,-0.54,-0.04
4941,2330:341130.647,269.18,29.21495967,-81.06928833,-3.68,-0.58,-0.06
4942,2330:341130.790,268.99,29.21495950,-81.06929417,-3.88,-0.64,-0.06
4943,2330:341130.933,269.11,29.21495950,-81.06930033,-4.12,-0.68,-0.06
4944,2330:341131.076,269.20,29.21495933,-81.06930667,-4.29,-0.69,-0.06
4945,2330:341131.219,269.40,29.21495933,-81.06931333,-4.45,-0.71,-0.05
4946,2330:341131.362,268.84,29.21495917,-81.06932017,-4.59,-0.76,-0.09
4947,2330:341131.505,269.44,29.21495917,-81.06932717,-4.67,-0.75,-0.04
4948,2330:341131.648,268.75,29.21495900,-81.06933417,-4.78,-0.80,-0.09
4949,2330:341131.791,269.21,29.21495883,-81.06934167,-4.94,-0.81,-0.06
4950,2330:341131.934,269.01,29.21495883,-81.06934917,-5.07,-0.85,-0.08
4951,2330:341132.077,269.08,29.21495867,-81.06935700,-5.22,-0.86,-0.08
4952,2330:341132.220,268.93,29.21495850,-81.06936500,-5.33,-0.88,-0.09
4953,2330:341132.363,269.31,29.21495850,-81.06937317,-5.50,-0.89,-0.06
4954,2330:341132.506,269.12,29.21495833,-81.06938150,-5.66,-0.92,-0.08
4955,2330:341132.649,269.02,29.21495817,-81.06939033,-5.87,-0.97,-0.09
4956,2330:341132.792,269.06,29.21495817,-81.06939933,-5.99,-0.99,-0.09
4957,2330:341132.935,269.16,29.21495800,-81.06940850,-6.19,-1.02,-0.08
4958,2330:341133.078,269.23,29.21495783,-81.06941800,-6.38,-1.02,-0.09
4959,2330:341133.221,269.13,29.21495767,-81.06942767,-6.52,-1.06,-0.10
4960,2330:341133.364,269.28,29.21495767,-81.06943767,-6.72,-1.08,-0.08
4961,2330:341133.507,269.20,29.21495750,-81.06944800,-6.88,-1.13,-0.08
4962,2330:341133.650,269.22,29.21495733,-81.06945850,-7.05,-1.16,-0.08
4963,2330:341133.793,269.21,29.21495717,-81.06946917,-7.20,-1.19,-0.08
4964,2330:341133.936,269.37,29.21495717,-81.06948033,-7.38,-1.19,-0.08
4965,2330:341134.079,269.38,29.21495700,-81.06949150,-7.54,-1.21,-0.08
4966,2330:341134.222,269.30,29.21495683,-81.06950300,-7.72,-1.25,-0.09
4967,2330:341134.365,269.46,29.21495683,-81.06951483,-7.87,-1.27,-0.07
4968,2330:341134.508,269.66,29.21495667,-81.06952667,-8.05,-1.29,-0.04
4969,2330:341134.651,269.38,29.21495667,-81.06953900,-8.20,-1.33,-0.08
4970,2330:341134.794,269.60,29.21495650,-81.06955150,-8.38,-1.32,-0.07
4971,2330:341134.937,269.38,29.21495633,-81.06956417,-8.53,-1.37,-0.09
4972,2330:341135.080,269.81,29.21495633,-81.06957700,-8.67,-1.34,-0.04
4973,2330:341135.223,269.34,29.21495617,-81.06959017,-8.85,-1.40,-0.11
4974,2330:341135.366,269.80,29.21495617,-81.06960350,-8.97,-1.40,-0.04
4975,2330:341135.509,269.61,29.21495617,-81.06961717,-9.12,-1.47,-0.05
4976,2330:341135.652,269.88,29.21495600,-81.06963083,-9.20,-1.46,-0.01
4977,2330:341135.795,269.73,29.21495600,-81.06964467,-9.33,-1.48,-0.05
4978,2330:341135.938,269.80,29.21495600,-81.06965867,-9.38,-1.49,-0.03
4979,2330:341136.081,269.80,29.21495600,-81.06967283,-9.49,-1.48,-0.05
4980,2330:341136.224,269.78,29.21495583,-81.06968717,-9.60,-1.48,-0.06
4981,2330:341136.367,269.74,29.21495583,-81.06970167,-9.72,-1.52,-0.06
4982,2330:341136.510,269.84,29.21495583,-81.06971617,-9.77,-1.53,-0.03
4983,2330:341136.653,269.74,29.21495567,-81.06973083,-9.87,-1.54,-0.06
4984,2330:341136.796,269.89,29.21495567,-81.06974567,-9.99,-1.53,-0.04
4985,2330:341136.939,269.76,29.21495567,-81.06976083,-10.10,-1.56,-0.06
4986,2330:341137.082,269.91,29.21495567,-81.06977600,-10.22,-1.57,-0.04
4987,2330:341137.225,269.58,29.21495550,-81.06979133,-10.26,-1.61,-0.09
4988,2330:341137.368,269.94,29.21495550,-81.06980667,-10.36,-1.59,-0.03
